beavCaptID,camDeployID,lodgeNumber,lodgeType,Season,inOutWater,timeOnLand
3639,191,2303,Pond,Fall,Yes,2
3640,191,2303,Pond,Fall,Yes,3
3642,191,2303,Pond,Fall,Yes,5
3644,191,2303,Pond,Fall,Yes,2
3686,193,2326,Pond,Fall,Yes,1
3691,193,2326,Pond,Fall,Yes,2
3692,193,2326,Pond,Fall,Yes,2
3693,193,2326,Pond,Fall,Yes,2
3694,193,2326,Pond,Fall,Yes,3
3696,193,2326,Pond,Fall,Yes,1
3697,193,2326,Pond,Fall,Yes,2
3928,181,2802,Lake,Fall,Yes,7
3930,181,2802,Lake,Fall,Yes,3
3931,181,2802,Lake,Fall,Yes,4
3933,181,2802,Lake,Fall,Yes,3
3935,181,2802,Lake,Fall,Yes,8
3936,181,2802,Lake,Fall,Yes,7
3937,181,2802,Lake,Fall,Yes,6
3940,181,2802,Lake,Fall,Yes,12
3944,181,2802,Lake,Fall,Yes,3
3947,181,2802,Lake,Fall,Yes,19
3948,181,2802,Lake,Fall,Yes,2
3949,181,2802,Lake,Fall,Yes,17
3950,181,2802,Lake,Fall,Yes,9
3952,181,2802,Lake,Fall,Yes,11
3958,181,2802,Lake,Fall,Yes,9
3959,181,2802,Lake,Fall,Yes,6
3961,181,2802,Lake,Fall,Yes,10
3963,182,2802,Lake,Fall,Yes,6
3964,182,2802,Lake,Fall,Yes,10
3966,182,2802,Lake,Fall,Yes,14
3967,182,2802,Lake,Fall,Yes,6
3968,182,2802,Lake,Fall,Yes,6
3971,182,2802,Lake,Fall,Yes,3
3974,182,2802,Lake,Fall,Yes,17
3976,182,2802,Lake,Fall,Yes,25
3978,182,2802,Lake,Fall,Yes,4
3979,182,2802,Lake,Fall,Yes,7
3982,182,2802,Lake,Fall,Yes,1
3984,182,2802,Lake,Fall,Yes,8
3985,182,2802,Lake,Fall,Yes,7
3986,182,2802,Lake,Fall,Yes,2
3987,182,2802,Lake,Fall,Yes,4
3988,182,2802,Lake,Fall,Yes,12
3989,182,2802,Lake,Fall,Yes,7
3990,182,2802,Lake,Fall,Yes,7
3991,182,2802,Lake,Fall,Yes,9
3992,182,2802,Lake,Fall,Yes,6
3993,182,2802,Lake,Fall,Yes,8
3994,182,2802,Lake,Fall,Yes,4
3995,182,2802,Lake,Fall,Yes,6
3999,182,2802,Lake,Fall,Yes,1
4002,182,2802,Lake,Fall,Yes,4
4006,182,2802,Lake,Fall,Yes,2
4007,182,2802,Lake,Fall,Yes,6
4008,182,2802,Lake,Fall,Yes,4
4009,182,2802,Lake,Fall,Yes,2
4010,182,2802,Lake,Fall,Yes,11
4011,182,2802,Lake,Fall,Yes,5
4012,182,2802,Lake,Fall,Yes,9
4013,182,2802,Lake,Fall,Yes,8
4014,182,2802,Lake,Fall,Yes,9
4017,182,2802,Lake,Fall,Yes,7
4019,183,2802,Lake,Fall,Yes,4
4020,183,2802,Lake,Fall,Yes,6
4022,183,2802,Lake,Fall,Yes,4
4023,183,2802,Lake,Fall,Yes,12
4024,183,2802,Lake,Fall,Yes,2
4026,183,2802,Lake,Fall,Yes,14
4027,183,2802,Lake,Fall,Yes,13
4029,183,2802,Lake,Fall,Yes,3
4030,183,2802,Lake,Fall,Yes,4
4031,183,2802,Lake,Fall,Yes,12
4032,183,2802,Lake,Fall,Yes,4
4033,183,2802,Lake,Fall,Yes,4
4034,183,2802,Lake,Fall,Yes,5
4035,183,2802,Lake,Fall,Yes,6
4036,183,2802,Lake,Fall,Yes,1
4038,183,2802,Lake,Fall,Yes,4
4040,183,2802,Lake,Fall,Yes,13
4042,183,2802,Lake,Fall,Yes,8
4043,183,2802,Lake,Fall,Yes,17
4044,183,2802,Lake,Fall,Yes,27
4045,183,2802,Lake,Fall,Yes,3
4047,183,2802,Lake,Fall,Yes,4
4048,183,2802,Lake,Fall,Yes,2
4049,183,2802,Lake,Fall,Yes,10
4051,183,2802,Lake,Fall,Yes,3
4052,183,2802,Lake,Fall,Yes,5
4053,183,2802,Lake,Fall,Yes,6
4054,183,2802,Lake,Fall,Yes,14
4057,183,2802,Lake,Fall,Yes,5
4059,183,2802,Lake,Fall,Yes,9
4060,183,2802,Lake,Fall,Yes,4
4065,183,2802,Lake,Fall,Yes,19
4066,183,2802,Lake,Fall,Yes,8
4068,183,2802,Lake,Fall,Yes,13
4069,183,2802,Lake,Fall,Yes,15
4070,183,2802,Lake,Fall,Yes,9
4071,183,2802,Lake,Fall,Yes,7
4075,183,2802,Lake,Fall,Yes,17
4392,218,2288,Pond,Fall,Yes,1
4395,218,2288,Pond,Fall,Yes,2
4397,218,2288,Pond,Fall,Yes,5
4398,218,2288,Pond,Fall,Yes,8
4399,218,2288,Pond,Fall,Yes,9
4400,218,2288,Pond,Fall,Yes,10
4401,218,2288,Pond,Fall,Yes,3
4403,218,2288,Pond,Fall,Yes,1
4404,218,2288,Pond,Fall,Yes,2
4407,218,2288,Pond,Fall,Yes,4
4415,218,2288,Pond,Fall,Yes,23
4417,218,2288,Pond,Fall,Yes,9
4420,218,2288,Pond,Fall,Yes,15
4423,218,2288,Pond,Fall,Yes,1
4424,218,2288,Pond,Fall,Yes,2
4426,218,2288,Pond,Fall,Yes,2
4428,218,2288,Pond,Fall,Yes,21
4431,218,2288,Pond,Fall,Yes,3
4433,218,2288,Pond,Fall,Yes,3
4435,218,2288,Pond,Fall,Yes,3
4437,218,2288,Pond,Fall,Yes,3
4438,218,2288,Pond,Fall,Yes,6
4440,218,2288,Pond,Fall,Yes,2
4441,218,2288,Pond,Fall,Yes,1
4442,218,2288,Pond,Fall,Yes,4
4444,218,2288,Pond,Fall,Yes,5
4447,218,2288,Pond,Fall,Yes,5
4448,218,2288,Pond,Fall,Yes,2
4449,218,2288,Pond,Fall,Yes,10
4450,218,2288,Pond,Fall,Yes,3
4451,218,2288,Pond,Fall,Yes,6
4452,218,2288,Pond,Fall,Yes,15
4454,218,2288,Pond,Fall,Yes,5
4455,218,2288,Pond,Fall,Yes,13
4456,218,2288,Pond,Fall,Yes,7
4458,218,2288,Pond,Fall,Yes,5
4462,218,2288,Pond,Fall,Yes,2
4463,218,2288,Pond,Fall,Yes,6
4467,218,2288,Pond,Fall,Yes,3
4468,218,2288,Pond,Fall,Yes,4
4472,218,2288,Pond,Fall,Yes,9
4475,218,2288,Pond,Fall,Yes,2
4480,218,2288,Pond,Fall,Yes,17
4481,218,2288,Pond,Fall,Yes,5
4484,218,2288,Pond,Fall,Yes,3
4485,218,2288,Pond,Fall,Yes,2
4488,218,2288,Pond,Fall,Yes,1
4489,218,2288,Pond,Fall,Yes,3
4491,218,2288,Pond,Fall,Yes,4
4492,218,2288,Pond,Fall,Yes,4
4494,218,2288,Pond,Fall,Yes,13
4496,218,2288,Pond,Fall,Yes,9
4497,218,2288,Pond,Fall,Yes,3
4498,218,2288,Pond,Fall,Yes,3
4501,218,2288,Pond,Fall,Yes,7
4502,218,2288,Pond,Fall,Yes,7
4503,218,2288,Pond,Fall,Yes,4
4504,218,2288,Pond,Fall,Yes,3
4506,218,2288,Pond,Fall,Yes,3
4507,218,2288,Pond,Fall,Yes,1
4508,219,2288,Pond,Fall,Yes,9
4510,219,2288,Pond,Fall,Yes,2
4515,219,2288,Pond,Fall,Yes,1
4519,219,2288,Pond,Fall,Yes,7
4520,219,2288,Pond,Fall,Yes,3
4521,219,2288,Pond,Fall,Yes,1
4522,219,2288,Pond,Fall,Yes,3
4523,219,2288,Pond,Fall,Yes,7
4524,219,2288,Pond,Fall,Yes,7
4525,219,2288,Pond,Fall,Yes,2
4526,219,2288,Pond,Fall,Yes,5
4527,219,2288,Pond,Fall,Yes,5
4528,219,2288,Pond,Fall,Yes,7
4530,219,2288,Pond,Fall,Yes,3
4532,219,2288,Pond,Fall,Yes,4
4533,219,2288,Pond,Fall,Yes,2
4534,219,2288,Pond,Fall,Yes,2
4536,219,2288,Pond,Fall,Yes,4
4538,219,2288,Pond,Fall,Yes,6
4540,219,2288,Pond,Fall,Yes,9
4543,219,2288,Pond,Fall,Yes,13
4544,219,2288,Pond,Fall,Yes,16
4545,219,2288,Pond,Fall,Yes,3
4546,219,2288,Pond,Fall,Yes,8
4547,219,2288,Pond,Fall,Yes,12
4549,219,2288,Pond,Fall,Yes,2
4550,219,2288,Pond,Fall,Yes,7
4552,219,2288,Pond,Fall,Yes,5
4554,219,2288,Pond,Fall,Yes,18
4555,219,2288,Pond,Fall,Yes,17
4559,219,2288,Pond,Fall,Yes,1
4561,219,2288,Pond,Fall,Yes,10
4562,219,2288,Pond,Fall,Yes,1
4563,219,2288,Pond,Fall,Yes,2
4564,219,2288,Pond,Fall,Yes,2
4565,219,2288,Pond,Fall,Yes,7
4567,219,2288,Pond,Fall,Yes,23
4568,219,2288,Pond,Fall,Yes,9
4569,219,2288,Pond,Fall,Yes,18
4572,219,2288,Pond,Fall,Yes,2
4573,219,2288,Pond,Fall,Yes,3
4576,219,2288,Pond,Fall,Yes,4
4577,219,2288,Pond,Fall,Yes,3
4578,219,2288,Pond,Fall,Yes,6
4579,219,2288,Pond,Fall,Yes,3
4580,219,2288,Pond,Fall,Yes,8
4581,219,2288,Pond,Fall,Yes,1
4584,219,2288,Pond,Fall,Yes,8
4585,219,2288,Pond,Fall,Yes,2
4586,219,2288,Pond,Fall,Yes,3
4587,219,2288,Pond,Fall,Yes,1
4588,219,2288,Pond,Fall,Yes,7
4590,219,2288,Pond,Fall,Yes,3
4593,219,2288,Pond,Fall,Yes,3
4597,219,2288,Pond,Fall,Yes,1
4598,219,2288,Pond,Fall,Yes,12
4599,219,2288,Pond,Fall,Yes,7
4600,219,2288,Pond,Fall,Yes,7
4602,219,2288,Pond,Fall,Yes,1
4606,219,2288,Pond,Fall,Yes,2
4607,219,2288,Pond,Fall,Yes,3
4608,219,2288,Pond,Fall,Yes,2
4609,219,2288,Pond,Fall,Yes,3
4612,219,2288,Pond,Fall,Yes,21
4614,219,2288,Pond,Fall,Yes,2
4617,219,2288,Pond,Fall,Yes,2
4618,219,2288,Pond,Fall,Yes,24
4619,219,2288,Pond,Fall,Yes,21
4620,219,2288,Pond,Fall,Yes,13
4621,219,2288,Pond,Fall,Yes,4
4623,219,2288,Pond,Fall,Yes,20
4625,219,2288,Pond,Fall,Yes,6
4626,219,2288,Pond,Fall,Yes,12
4627,219,2288,Pond,Fall,Yes,2
4628,219,2288,Pond,Fall,Yes,2
4631,219,2288,Pond,Fall,Yes,2
4632,219,2288,Pond,Fall,Yes,1
4635,219,2288,Pond,Fall,Yes,2
4636,219,2288,Pond,Fall,Yes,7
4639,219,2288,Pond,Fall,Yes,10
4642,219,2288,Pond,Fall,Yes,1
4644,219,2288,Pond,Fall,Yes,3
4645,219,2288,Pond,Fall,Yes,2
4646,219,2288,Pond,Fall,Yes,3
4647,219,2288,Pond,Fall,Yes,8
4649,219,2288,Pond,Fall,Yes,5
4650,219,2288,Pond,Fall,Yes,2
4651,219,2288,Pond,Fall,Yes,2
4652,219,2288,Pond,Fall,Yes,1
4653,219,2288,Pond,Fall,Yes,2
4654,219,2288,Pond,Fall,Yes,3
4655,219,2288,Pond,Fall,Yes,6
4658,219,2288,Pond,Fall,Yes,2
4659,219,2288,Pond,Fall,Yes,3
4660,219,2288,Pond,Fall,Yes,4
4661,219,2288,Pond,Fall,Yes,2
4662,219,2288,Pond,Fall,Yes,4
4663,219,2288,Pond,Fall,Yes,4
4665,219,2288,Pond,Fall,Yes,2
4667,219,2288,Pond,Fall,Yes,3
4669,219,2288,Pond,Fall,Yes,2
4670,219,2288,Pond,Fall,Yes,7
4671,219,2288,Pond,Fall,Yes,1
4672,219,2288,Pond,Fall,Yes,6
4673,219,2288,Pond,Fall,Yes,3
4674,219,2288,Pond,Fall,Yes,6
4675,219,2288,Pond,Fall,Yes,11
4676,219,2288,Pond,Fall,Yes,2
4677,219,2288,Pond,Fall,Yes,1
4678,219,2288,Pond,Fall,Yes,2
4679,219,2288,Pond,Fall,Yes,3
4680,219,2288,Pond,Fall,Yes,5
4681,219,2288,Pond,Fall,Yes,3
4683,219,2288,Pond,Fall,Yes,3
4684,219,2288,Pond,Fall,Yes,1
4686,219,2288,Pond,Fall,Yes,6
4688,219,2288,Pond,Fall,Yes,2
4689,219,2288,Pond,Fall,Yes,7
4690,219,2288,Pond,Fall,Yes,14
4691,219,2288,Pond,Fall,Yes,3
4692,219,2288,Pond,Fall,Yes,5
4695,219,2288,Pond,Fall,Yes,9
4696,219,2288,Pond,Fall,Yes,15
4697,219,2288,Pond,Fall,Yes,7
4702,219,2288,Pond,Fall,Yes,3
4704,219,2288,Pond,Fall,Yes,1
4709,219,2288,Pond,Fall,Yes,2
4711,219,2288,Pond,Fall,Yes,1
4712,219,2288,Pond,Fall,Yes,2
4714,219,2288,Pond,Fall,Yes,2
4715,219,2288,Pond,Fall,Yes,2
4718,220,2288,Pond,Fall,Yes,1
4719,220,2288,Pond,Fall,Yes,4
4722,220,2288,Pond,Fall,Yes,4
4723,220,2288,Pond,Fall,Yes,9
4725,220,2288,Pond,Fall,Yes,1
4726,220,2288,Pond,Fall,Yes,5
4729,220,2288,Pond,Fall,Yes,1
4730,220,2288,Pond,Fall,Yes,1
4899,198,3198,Lake,Fall,Yes,1
4903,199,3198,Lake,Fall,Yes,21
4907,200,3198,Lake,Fall,Yes,25
4913,200,3198,Lake,Fall,Yes,4
4914,200,3198,Lake,Fall,Yes,3
4915,200,3198,Lake,Fall,Yes,4
4926,215,3557,Pond,Fall,Yes,10
4928,215,3557,Pond,Fall,Yes,16
4929,215,3557,Pond,Fall,Yes,5
4930,215,3557,Pond,Fall,Yes,15
4931,215,3557,Pond,Fall,Yes,13
4933,215,3557,Pond,Fall,Yes,1
4935,215,3557,Pond,Fall,Yes,2
4937,215,3557,Pond,Fall,Yes,3
4938,215,3557,Pond,Fall,Yes,4
4939,215,3557,Pond,Fall,Yes,3
4940,215,3557,Pond,Fall,Yes,14
4942,215,3557,Pond,Fall,Yes,4
4943,215,3557,Pond,Fall,Yes,5
4944,215,3557,Pond,Fall,Yes,4
4945,215,3557,Pond,Fall,Yes,3
4947,215,3557,Pond,Fall,Yes,2
4952,215,3557,Pond,Fall,Yes,2
4953,215,3557,Pond,Fall,Yes,2
4954,215,3557,Pond,Fall,Yes,1
4955,215,3557,Pond,Fall,Yes,3
4956,215,3557,Pond,Fall,Yes,1
4957,215,3557,Pond,Fall,Yes,4
4958,215,3557,Pond,Fall,Yes,2
4960,215,3557,Pond,Fall,Yes,14
4961,215,3557,Pond,Fall,Yes,15
4963,215,3557,Pond,Fall,Yes,1
4965,215,3557,Pond,Fall,Yes,2
4966,215,3557,Pond,Fall,Yes,11
4967,215,3557,Pond,Fall,Yes,16
4968,215,3557,Pond,Fall,Yes,7
4972,215,3557,Pond,Fall,Yes,7
4974,215,3557,Pond,Fall,Yes,9
4975,215,3557,Pond,Fall,Yes,7
4976,215,3557,Pond,Fall,Yes,5
4980,215,3557,Pond,Fall,Yes,3
4981,215,3557,Pond,Fall,Yes,4
4984,215,3557,Pond,Fall,Yes,3
4990,215,3557,Pond,Fall,Yes,4
4991,215,3557,Pond,Fall,Yes,4
4992,215,3557,Pond,Fall,Yes,2
4993,215,3557,Pond,Fall,Yes,1
4994,215,3557,Pond,Fall,Yes,4
4995,215,3557,Pond,Fall,Yes,12
4997,215,3557,Pond,Fall,Yes,6
4999,215,3557,Pond,Fall,Yes,9
5522,230,1058,Lake,Fall,Yes,2
5524,230,1058,Lake,Fall,Yes,14
5526,230,1058,Lake,Fall,Yes,11
5527,230,1058,Lake,Fall,Yes,2
5528,230,1058,Lake,Fall,Yes,4
5531,230,1058,Lake,Fall,Yes,2
5532,230,1058,Lake,Fall,Yes,1
5534,230,1058,Lake,Fall,Yes,3
5538,230,1058,Lake,Fall,Yes,2
5539,231,1058,Lake,Fall,Yes,3
5540,231,1058,Lake,Fall,Yes,4
5542,231,1058,Lake,Fall,Yes,3
5544,231,1058,Lake,Fall,Yes,3
5545,231,1058,Lake,Fall,Yes,6
5546,231,1058,Lake,Fall,Yes,4
5547,232,1058,Lake,Fall,Yes,1
5836,227,1794,Lake,Fall,Yes,3
5837,227,1794,Lake,Fall,Yes,4
5840,227,1794,Lake,Fall,Yes,1
5841,227,1794,Lake,Fall,Yes,2
5842,227,1794,Lake,Fall,Yes,4
6350,301,1282,Lake,Spring,Yes,2
6353,301,1282,Lake,Spring,Yes,3
6354,301,1282,Lake,Spring,Yes,9
6355,301,1282,Lake,Spring,Yes,3
6356,301,1282,Lake,Spring,Yes,10
6358,302,1282,Lake,Spring,Yes,11
6359,302,1282,Lake,Spring,Yes,1
6361,302,1282,Lake,Spring,Yes,2
6367,310,3213,Pond,Spring,Yes,4
6368,310,3213,Pond,Spring,Yes,3
6379,312,3213,Pond,Spring,Yes,2
6380,312,3213,Pond,Spring,Yes,5
6381,312,3213,Pond,Spring,Yes,7
6690,306,3348,Pond,Spring,Yes,7
6693,306,3348,Pond,Spring,Yes,9
6694,306,3348,Pond,Spring,Yes,10
6695,306,3348,Pond,Spring,Yes,15
6696,306,3348,Pond,Spring,Yes,2
6697,306,3348,Pond,Spring,Yes,1
6698,306,3348,Pond,Spring,Yes,5
6699,306,3348,Pond,Spring,Yes,12
6703,306,3348,Pond,Spring,Yes,14
6704,306,3348,Pond,Spring,Yes,11
6705,306,3348,Pond,Spring,Yes,3
6706,306,3348,Pond,Spring,Yes,6
6708,308,3348,Pond,Spring,Yes,8
6711,308,3348,Pond,Spring,Yes,8
6722,298,3898,Lake,Spring,Yes,2
6723,298,3898,Lake,Spring,Yes,4
6724,298,3898,Lake,Spring,Yes,2
6725,298,3898,Lake,Spring,Yes,3
6727,298,3898,Lake,Spring,Yes,3
6728,298,3898,Lake,Spring,Yes,8
6729,298,3898,Lake,Spring,Yes,5
6762,321,3224,Pond,Summer,Yes,3
6764,321,3224,Pond,Summer,Yes,26
6765,321,3224,Pond,Summer,Yes,2
6768,321,3224,Pond,Summer,Yes,3
6773,322,3224,Pond,Summer,Yes,3
7253,350,1152,Pond,Summer,Yes,4
7254,350,1152,Pond,Summer,Yes,4
7255,350,1152,Pond,Summer,Yes,7
7256,350,1152,Pond,Summer,Yes,4
7258,350,1152,Pond,Summer,Yes,1
7262,351,1152,Pond,Summer,Yes,4
7263,351,1152,Pond,Summer,Yes,2
7265,351,1152,Pond,Summer,Yes,3
7266,352,1152,Pond,Summer,Yes,4
7267,352,1152,Pond,Summer,Yes,1
7269,359,1519,Lake,Summer,Yes,1
7273,359,1519,Lake,Summer,Yes,4
7275,360,1519,Lake,Summer,Yes,8
7276,360,1519,Lake,Summer,Yes,5
7277,360,1519,Lake,Summer,Yes,4
7278,360,1519,Lake,Summer,Yes,3
7279,360,1519,Lake,Summer,Yes,8
7280,360,1519,Lake,Summer,Yes,4
7282,360,1519,Lake,Summer,Yes,5
7283,360,1519,Lake,Summer,Yes,9
7284,360,1519,Lake,Summer,Yes,7
7285,360,1519,Lake,Summer,Yes,5
7286,360,1519,Lake,Summer,Yes,5
7287,360,1519,Lake,Summer,Yes,21
7289,360,1519,Lake,Summer,Yes,9
7290,360,1519,Lake,Summer,Yes,10
7292,360,1519,Lake,Summer,Yes,7
7294,360,1519,Lake,Summer,Yes,4
7295,360,1519,Lake,Summer,Yes,17
7296,360,1519,Lake,Summer,Yes,8
7297,360,1519,Lake,Summer,Yes,3
7298,360,1519,Lake,Summer,Yes,4
7299,360,1519,Lake,Summer,Yes,16
7300,360,1519,Lake,Summer,Yes,19
7301,360,1519,Lake,Summer,Yes,5
7303,360,1519,Lake,Summer,Yes,11
7304,360,1519,Lake,Summer,Yes,13
7305,360,1519,Lake,Summer,Yes,11
7306,360,1519,Lake,Summer,Yes,15
7307,360,1519,Lake,Summer,Yes,10
7308,360,1519,Lake,Summer,Yes,3
7345,342,2866,Lake,Summer,Yes,13
7346,342,2866,Lake,Summer,Yes,2
7349,343,2866,Lake,Summer,Yes,9
7352,343,2866,Lake,Summer,Yes,18
7357,343,2866,Lake,Summer,Yes,23
7360,343,2866,Lake,Summer,Yes,22
7361,343,2866,Lake,Summer,Yes,24
7362,343,2866,Lake,Summer,Yes,5
7369,344,2866,Lake,Summer,Yes,2
7370,344,2866,Lake,Summer,Yes,7
7371,344,2866,Lake,Summer,Yes,1
7373,344,2866,Lake,Summer,Yes,2
7374,344,2866,Lake,Summer,Yes,3
7376,344,2866,Lake,Summer,Yes,1
7377,344,2866,Lake,Summer,Yes,1
7379,344,2866,Lake,Summer,Yes,1
7380,344,2866,Lake,Summer,Yes,2
7383,344,2866,Lake,Summer,Yes,1
7384,344,2866,Lake,Summer,Yes,1
7385,344,2866,Lake,Summer,Yes,1
7386,344,2866,Lake,Summer,Yes,1
7387,344,2866,Lake,Summer,Yes,1
7388,344,2866,Lake,Summer,Yes,2
7391,344,2866,Lake,Summer,Yes,1
7392,344,2866,Lake,Summer,Yes,1
7393,344,2866,Lake,Summer,Yes,1
7394,344,2866,Lake,Summer,Yes,1
7395,344,2866,Lake,Summer,Yes,1
7397,344,2866,Lake,Summer,Yes,1
7398,344,2866,Lake,Summer,Yes,1
7399,344,2866,Lake,Summer,Yes,1
7400,344,2866,Lake,Summer,Yes,1
7402,344,2866,Lake,Summer,Yes,1
7403,344,2866,Lake,Summer,Yes,4
7404,344,2866,Lake,Summer,Yes,3
7405,344,2866,Lake,Summer,Yes,3
7406,344,2866,Lake,Summer,Yes,2
7407,344,2866,Lake,Summer,Yes,2
7409,344,2866,Lake,Summer,Yes,2
7410,344,2866,Lake,Summer,Yes,1
7411,344,2866,Lake,Summer,Yes,7
7412,344,2866,Lake,Summer,Yes,1
7413,344,2866,Lake,Summer,Yes,1
7414,344,2866,Lake,Summer,Yes,1
7415,344,2866,Lake,Summer,Yes,2
7416,344,2866,Lake,Summer,Yes,1
7417,344,2866,Lake,Summer,Yes,2
7418,344,2866,Lake,Summer,Yes,1
7419,344,2866,Lake,Summer,Yes,1
7420,344,2866,Lake,Summer,Yes,1
7421,344,2866,Lake,Summer,Yes,1
7422,344,2866,Lake,Summer,Yes,1
7423,344,2866,Lake,Summer,Yes,1
7424,344,2866,Lake,Summer,Yes,5
7430,353,3558,Pond,Summer,Yes,7
7431,353,3558,Pond,Summer,Yes,8
7432,353,3558,Pond,Summer,Yes,4
7433,353,3558,Pond,Summer,Yes,4
7435,353,3558,Pond,Summer,Yes,6
7436,353,3558,Pond,Summer,Yes,4
7439,353,3558,Pond,Summer,Yes,1
7441,353,3558,Pond,Summer,Yes,4
7442,353,3558,Pond,Summer,Yes,4
7447,353,3558,Pond,Summer,Yes,6
7448,353,3558,Pond,Summer,Yes,10
7450,353,3558,Pond,Summer,Yes,2
7451,353,3558,Pond,Summer,Yes,9
7453,353,3558,Pond,Summer,Yes,8
7454,353,3558,Pond,Summer,Yes,4
7455,353,3558,Pond,Summer,Yes,16
7457,353,3558,Pond,Summer,Yes,3
7460,353,3558,Pond,Summer,Yes,10
7461,353,3558,Pond,Summer,Yes,2
7462,353,3558,Pond,Summer,Yes,5
7466,353,3558,Pond,Summer,Yes,3
7467,353,3558,Pond,Summer,Yes,4
7468,353,3558,Pond,Summer,Yes,4
7469,353,3558,Pond,Summer,Yes,8
7473,353,3558,Pond,Summer,Yes,3
7476,353,3558,Pond,Summer,Yes,4
7477,353,3558,Pond,Summer,Yes,4
7478,353,3558,Pond,Summer,Yes,2
7479,353,3558,Pond,Summer,Yes,10
7480,353,3558,Pond,Summer,Yes,11
7481,353,3558,Pond,Summer,Yes,4
7482,353,3558,Pond,Summer,Yes,5
7483,353,3558,Pond,Summer,Yes,3
7484,353,3558,Pond,Summer,Yes,3
7485,353,3558,Pond,Summer,Yes,2
7486,353,3558,Pond,Summer,Yes,6
7487,353,3558,Pond,Summer,Yes,2
7488,353,3558,Pond,Summer,Yes,4
7489,353,3558,Pond,Summer,Yes,5
7490,353,3558,Pond,Summer,Yes,5
7491,353,3558,Pond,Summer,Yes,4
7493,353,3558,Pond,Summer,Yes,5
7495,353,3558,Pond,Summer,Yes,2
7496,353,3558,Pond,Summer,Yes,5
7497,353,3558,Pond,Summer,Yes,5
7498,353,3558,Pond,Summer,Yes,4
7499,353,3558,Pond,Summer,Yes,6
7500,353,3558,Pond,Summer,Yes,5
7505,353,3558,Pond,Summer,Yes,5
7506,353,3558,Pond,Summer,Yes,3
7507,353,3558,Pond,Summer,Yes,1
7508,353,3558,Pond,Summer,Yes,6
7510,353,3558,Pond,Summer,Yes,4
7511,353,3558,Pond,Summer,Yes,2
7512,353,3558,Pond,Summer,Yes,4
7513,353,3558,Pond,Summer,Yes,8
7514,353,3558,Pond,Summer,Yes,7
7515,353,3558,Pond,Summer,Yes,2
7516,353,3558,Pond,Summer,Yes,2
7517,353,3558,Pond,Summer,Yes,9
7518,353,3558,Pond,Summer,Yes,2
7520,353,3558,Pond,Summer,Yes,1
7521,353,3558,Pond,Summer,Yes,3
7522,353,3558,Pond,Summer,Yes,6
7523,353,3558,Pond,Summer,Yes,4
7524,353,3558,Pond,Summer,Yes,6
7525,353,3558,Pond,Summer,Yes,4
7526,353,3558,Pond,Summer,Yes,8
7527,353,3558,Pond,Summer,Yes,7
7528,353,3558,Pond,Summer,Yes,3
7529,353,3558,Pond,Summer,Yes,9
7530,353,3558,Pond,Summer,Yes,12
7531,353,3558,Pond,Summer,Yes,3
7532,353,3558,Pond,Summer,Yes,2
7534,353,3558,Pond,Summer,Yes,2
7535,353,3558,Pond,Summer,Yes,3
7536,353,3558,Pond,Summer,Yes,7
7537,353,3558,Pond,Summer,Yes,5
7552,356,3558,Pond,Summer,Yes,5
7809,394,197,Lake,Summer,Yes,1
7810,394,197,Lake,Summer,Yes,8
7812,394,197,Lake,Summer,Yes,7
7815,394,197,Lake,Summer,Yes,13
7823,394,197,Lake,Summer,Yes,4
7826,394,197,Lake,Summer,Yes,11
7827,394,197,Lake,Summer,Yes,15
7837,394,197,Lake,Summer,Yes,16
7838,394,197,Lake,Summer,Yes,18
7844,394,197,Lake,Summer,Yes,14
7845,394,197,Lake,Summer,Yes,10
7846,394,197,Lake,Summer,Yes,23
7849,394,197,Lake,Summer,Yes,2
7850,394,197,Lake,Summer,Yes,2
7853,394,197,Lake,Summer,Yes,7
7860,394,197,Lake,Summer,Yes,8
7861,394,197,Lake,Summer,Yes,10
7864,394,197,Lake,Summer,Yes,17
7865,394,197,Lake,Summer,Yes,28
7866,394,197,Lake,Summer,Yes,25
7869,394,197,Lake,Summer,Yes,4
7870,394,197,Lake,Summer,Yes,11
7871,394,197,Lake,Summer,Yes,3
7872,394,197,Lake,Summer,Yes,14
7873,394,197,Lake,Summer,Yes,23
7875,394,197,Lake,Summer,Yes,2
7876,394,197,Lake,Summer,Yes,13
7877,394,197,Lake,Summer,Yes,13
7879,394,197,Lake,Summer,Yes,11
7881,394,197,Lake,Summer,Yes,11
7885,394,197,Lake,Summer,Yes,4
7886,394,197,Lake,Summer,Yes,2
7891,394,197,Lake,Summer,Yes,5
7892,394,197,Lake,Summer,Yes,3
7894,394,197,Lake,Summer,Yes,4
7895,394,197,Lake,Summer,Yes,3
7896,394,197,Lake,Summer,Yes,19
7897,394,197,Lake,Summer,Yes,1
7898,394,197,Lake,Summer,Yes,8
7899,395,197,Lake,Summer,Yes,5
7905,395,197,Lake,Summer,Yes,15
7907,395,197,Lake,Summer,Yes,6
7908,395,197,Lake,Summer,Yes,10
7910,395,197,Lake,Summer,Yes,10
7911,395,197,Lake,Summer,Yes,14
7912,395,197,Lake,Summer,Yes,7
7913,395,197,Lake,Summer,Yes,8
7914,395,197,Lake,Summer,Yes,7
7916,395,197,Lake,Summer,Yes,11
7917,395,197,Lake,Summer,Yes,17
7920,395,197,Lake,Summer,Yes,10
